32493:17,302,654,76,616,58,8,866,84,29
32495:17,866,650,518,224,226,138,301,361,899
32533:17,302,654,76,616,58,8,866,84,29
32546:17,302,654,76,616,58,8,866,84,29
32565:17,302,654,76,616,58,8,866,84,29
32571:17,302,654,76,616,58,8,866,84,29
32580:17,866,650,518,224,226,138,301,361,899
32583:17,302,654,76,616,58,8,866,84,29
32584:17,302,654,76,616,58,8,866,84,29
32624:8,3704,6503,9289,189,7680,3172,3737,5048,5184
32625:17,70,226,262,873,986,1535,780,1276,5767
32628:17,866,650,81,70,518,224,226,138,301
32641:17,5287,3142,1595,5048,848,11008,2593,3756,6387
32647:17,302,654,76,616,58,8,866,84,29
32656:17,302,654,76,616,58,8,866,84,29
32667:17,302,654,76,616,58,8,866,84,29
32675:17,866,650,518,224,226,138,301,361,899
32684:17,302,654,76,616,58,8,866,84,29
32701:9354,1696,5048,8454,8908,18953,4717,24848,14508,3913
32707:17,302,654,76,616,58,8,866,84,29
32715:224,226,301,669,698,262,787,873,2139,1119
32751:17,302,654,76,616,58,8,866,84,29
32773:17,866,650,518,224,226,138,301,361,899
32776:17,302,654,76,616,58,8,866,84,29
32780:224,301,669,262,873,947,409,1410,901,378
32817:17,302,654,76,616,58,8,866,84,29
32819:301,669,947,1276,225,2955,1539,385,1402,3307
32822:698,2139,1119,409,378,45,2265,953,2935,1730
32823:8,226,301,669,262,787,873,1119,94,947
32843:224,226,301,669,262,787,873,1119,94,947
32871:17,302,654,76,616,58,8,866,84,29
32879:226,301,669,698,787,873,2139,1119,947,94
32893:17,866,650,518,224,226,138,301,361,899
32902:17,302,654,76,616,58,8,866,84,29
32917:17,302,654,76,616,58,8,866,84,29
32919:17,302,654,76,616,58,8,866,84,29
32921:17,302,654,76,616,58,8,866,84,29
32936:17,302,654,76,616,58,8,866,84,29
32953:17,302,654,76,616,58,8,866,84,29
32955:17,302,654,76,616,58,8,866,84,29
32977:17,302,654,76,616,58,8,866,84,29
32978:17,302,654,76,616,58,8,866,84,29
32982:17,302,654,76,616,58,8,866,84,29
32984:17,302,654,76,616,58,8,866,84,29
32986:17,302,654,76,616,58,8,866,84,29
32994:17,302,654,76,616,58,8,866,84,29
33005:17,8,866,650,81,70,518,224,226,138
33043:17,654,76,616,58,8,866,84,29,650
33045:17,302,654,76,616,58,8,866,84,29
33108:8,224,301,669,262,873,1119,947,409,1410
33135:17,302,654,76,616,58,8,866,84,29
33136:17,302,654,76,616,58,8,866,84,29
33149:17,302,76,616,58,8,866,84,29,650
33151:17,3148,12508,23967,53529,22801,30976,10995,35355,33504
33181:17,302,654,76,616,58,8,866,84,29
33201:17,302,654,76,616,58,8,866,84,29
33206:17,302,654,76,616,58,8,866,84,29
33207:17,302,654,76,616,58,8,866,84,29
33225:17,302,654,616,58,8,866,84,29,650
33232:17,302,654,76,616,58,8,866,84,29
33258:17,302,654,76,616,58,8,866,84,29
33261:17,302,654,76,616,58,8,866,84,29
33268:17,302,654,76,616,58,8,866,84,29
33316:302,654,76,616,58,8,866,84,29,650
33346:17,302,654,76,616,58,8,866,84,29
33352:17,302,654,76,616,58,8,866,84,29
33355:17,866,650,518,224,226,138,301,361,899
33364:17,302,654,76,616,58,8,866,84,29
33373:17,302,654,76,616,58,8,866,84,29
33374:17,302,654,76,616,58,8,866,84,29
33406:17,866,650,518,224,226,138,301,361,899
33409:17,302,654,76,616,58,8,866,84,29
33421:17,302,654,76,616,58,8,866,84,29
33432:17,302,654,76,616,58,866,84,29,650
33443:17,302,654,76,616,58,8,866,84,29
33453:8,262,1119,1276,431,1352,2955,1709,3704,1127
33454:5287,3142,1595,5048,848,3003,11008,2593,3756,6387
33491:301,947,168,45,429,719,353,1002,953,1539
33525:301,947,168,45,429,719,353,1002,953,1539
33527:17,302,654,76,616,58,8,866,84,29
33528:17,302,654,76,616,58,8,866,84,29
33539:17,302,654,76,616,58,8,866,84,29
33541:224,226,301,669,262,787,873,1119,94,947
33547:17,302,654,76,616,58,8,866,84,29
33554:301,947,168,45,429,719,353,1002,953,1539
33557:17,866,650,518,224,226,138,301,361,899
33561:8,81,70,224,226,301,669,262,787,873
33582:669,947,409,378,931,45,1187,398,353,953
33590:17,302,654,76,616,58,8,866,84,29
33614:17,866,650,518,224,226,138,301,361,899
33615:17,302,654,76,616,58,866,84,29,650
33616:8,81,70,226,301,669,262,787,873,1119
33621:17,302,654,76,616,58,8,866,84,29
33652:17,302,654,76,616,58,8,866,84,29
33701:17,302,654,76,616,58,8,866,84,29
33702:17,302,654,76,616,58,8,866,84,29
33707:17,302,654,76,616,58,8,866,84,29
33721:301,947,168,45,429,719,353,1002,953,1539
33722:224,226,301,669,262,787,873,1119,947,94
33737:17,302,654,76,616,58,8,866,84,29
33752:17,302,654,76,616,58,8,866,84,29
33783:17,8,866,650,518,224,226,138,301,361
33787:17,302,654,76,616,58,8,866,84,29
33789:17,302,654,76,616,58,8,866,84,29
33807:17,302,654,76,616,58,8,866,84,29
33808:17,302,654,76,616,58,8,866,84,29
33809:81,70,226,301,262,873,947,986,1535,168
33837:17,866,650,518,224,226,138,301,361,899
33841:17,302,654,76,616,58,8,866,84,29
33844:17,866,650,518,224,226,138,301,736,361
33859:17,302,654,76,616,58,8,866,84,29
33866:17,302,654,76,616,58,8,866,84,29
33868:17,302,654,76,616,58,8,866,84,29
33869:669,947,409,378,931,45,1187,398,353,953
33874:17,302,654,76,616,58,8,866,84,29
33884:17,302,654,76,616,58,8,866,84,29
33910:17,302,654,76,616,58,8,866,84,29
33921:17,302,654,76,616,58,8,866,84,29
33988:17,302,654,76,616,58,8,866,84,29
33998:17,302,654,76,616,58,8,866,84,29
34022:8,81,70,224,226,301,669,262,787,873
34027:224,226,301,736,669,262,787,873,1119,947
34041:17,302,654,76,616,58,8,866,84,29
34048:17,866,650,518,224,226,138,301,361,899
34054:17,302,654,76,616,58,8,866,84,29
34068:17,302,654,76,616,58,8,866,84,29
34092:17,302,654,76,616,58,8,866,84,29
34093:17,302,654,76,616,58,8,866,84,29
34105:17,866,650,518,224,226,138,301,361,899
34106:17,302,654,76,616,58,8,866,84,29
34119:17,302,654,76,616,58,8,866,84,29
34124:17,302,76,616,58,8,866,84,29,650
34148:17,302,654,616,58,8,866,84,29,650
34172:17,302,654,76,616,58,8,866,84,29
34174:17,302,654,76,616,58,8,866,84,29
34179:698,2139,1119,409,378,45,2265,953,2935,1730
34188:76,616,58,8,866,84,650,81,70,564
34227:17,302,654,76,616,58,8,866,84,29
34292:17,302,654,76,616,58,8,866,84,29
34293:17,302,654,76,616,58,8,866,84,29
34304:17,302,654,76,616,58,8,866,84,29
34309:17,302,654,76,616,58,8,866,84,29
34318:17,302,654,76,616,58,8,866,84,29
34335:17,302,654,76,616,58,8,866,84,29
34341:17,866,650,518,224,226,138,301,361,899
34347:17,866,650,518,224,226,138,301,361,899
34350:224,226,301,669,698,262,787,873,2139,1119
34378:17,302,654,76,616,58,8,866,84,29
34398:17,302,654,76,616,58,8,866,84,29
34403:17,302,654,76,616,58,8,866,84,29
34421:302,654,76,616,58,8,866,84,29,650
34433:17,866,650,518,224,226,138,301,361,899
34468:17,302,654,76,616,58,8,866,84,29
34470:17,866,650,518,224,226,138,301,361,899
34492:17,302,654,616,58,8,866,84,29,650
34498:224,226,301,669,698,262,787,873,2139,1119
34499:17,302,654,76,616,58,8,866,84,29
34511:17,8,866,650,518,224,226,138,301,361
34512:17,866,650,518,224,226,138,301,361,899
34523:17,302,654,76,616,58,8,866,84,29
34527:17,70,224,226,669,262,873,947,986,1410
34529:302,654,76,58,8,866,84,29,650,81
34541:17,302,654,76,616,58,8,866,84,29
34552:17,866,650,518,224,226,138,301,361,899
34553:17,302,654,76,616,58,8,866,84,29
34579:8,224,669,262,873,1119,947,1410,901,931
34594:301,947,168,45,429,719,353,1002,953,1539
34603:17,302,654,76,616,58,8,866,84,29
34628:17,302,654,76,616,58,8,866,84,29
34632:17,302,654,76,616,58,8,866,84,29
34681:17,302,654,76,616,58,8,866,84,29
34697:17,8,866,650,518,224,226,138,301,361
34698:17,302,654,76,616,58,8,866,84,29
34702:17,302,654,76,616,58,8,866,84,29
34703:17,302,654,76,616,58,8,866,84,29
34709:698,2139,1119,409,378,45,2265,953,2935,1730
34710:17,302,654,76,616,58,8,866,84,29
34717:8,3704,6503,9289,189,7680,3172,3737,5048,5184
34740:302,654,76,616,8,866,84,29,650,81
34741:17,302,654,76,616,58,8,866,84,29
34742:17,302,654,76,616,58,8,866,84,29
34753:224,301,669,262,873,947,409,1410,901,378
34794:17,302,654,76,616,58,8,866,84,29
34820:17,302,654,76,616,58,8,866,84,29
34833:17,302,654,76,616,58,8,866,84,29
34837:17,302,654,76,616,58,8,866,84,29
34839:17,866,650,518,224,226,138,301,361,899
34868:17,302,654,76,616,58,8,866,84,29
34885:17,866,650,518,224,226,138,301,361,899
34895:17,302,654,76,616,58,8,866,84,29
34896:698,2139,1119,409,378,45,2265,953,2935,1730
34901:224,226,301,669,698,262,787,873,2139,1119
34906:17,302,654,76,616,58,8,866,84,29
34917:8,262,1119,1276,431,1352,2955,1709,3704,1127
34936:226,301,669,787,873,1119,947,94,931,103
34973:17,866,650,518,224,226,138,301,361,899
34974:17,654,76,616,8,866,84,29,650,81
34976:17,302,654,76,616,58,8,866,84,29
34978:17,302,654,76,616,58,8,866,84,29
35005:17,302,654,76,616,58,8,866,84,29
35021:17,302,654,76,616,58,8,866,84,29
35026:17,302,654,76,616,58,8,866,84,29
35086:17,302,654,76,616,58,8,866,84,29
35087:17,302,654,76,616,8,866,84,29,81
35092:17,302,654,76,616,58,8,866,84,29
35127:17,302,654,76,616,58,8,866,84,29
35150:17,302,654,76,616,58,8,866,84,29
35151:17,302,654,76,616,58,8,866,84,29
35166:17,302,654,76,616,58,8,866,84,29
35167:17,5048,2048,98,4600,6774,9127,13894,741,17974
35176:17,302,654,76,616,58,8,866,84,29
35211:224,226,301,669,262,787,873,1119,94,947
35212:17,866,650,518,224,226,138,301,361,899
35214:17,302,654,76,616,58,8,866,84,29
35229:17,302,654,76,616,58,8,866,84,29
35231:17,302,654,76,616,58,8,866,84,29
35241:710,1744,441,1002,2715,1065,5287,2917,3976,3506
35244:17,302,654,76,616,58,8,866,84,29
35251:17,302,654,76,616,58,8,866,84,29
35255:17,302,654,76,616,58,8,866,84,29
35274:17,302,654,76,616,58,8,866,84,29
35275:17,866,650,518,224,226,138,301,361,899
35289:4755,1352,5287,2880,1527,189,4825,1712,10041,3172
35296:17,302,654,76,616,58,8,866,84,29
35297:226,301,669,787,873,1119,947,94,931,103
35311:17,302,654,76,616,58,8,866,84,29
35332:17,302,654,76,616,58,8,866,84,29
35348:17,302,654,76,58,8,84,29,650,81
35365:302,654,76,616,58,866,84,29,650,81
35380:17,302,76,58,8,866,84,29,650,81
35429:17,302,654,76,616,58,8,866,84,29
35448:17,302,654,76,616,58,8,866,84,29
35456:500,1539,1131,1957,22,699,7624,814,3661,3842
35495:17,302,654,76,616,58,8,866,84,29
35510:8,226,301,669,787,873,1119,94,947,931
35518:17,302,654,76,616,58,8,866,84,29
35525:17,302,654,76,616,58,8,866,84,29
35558:17,224,226,301,262,787,873,1119,94,947
35572:17,302,654,76,616,58,8,866,84,29
35574:17,302,654,76,616,58,8,866,84,29
35576:17,302,654,76,616,58,8,866,84,29
35582:17,302,654,76,616,58,8,866,84,29
35593:17,866,650,518,224,226,138,301,361,899
35623:17,302,654,76,616,58,8,866,84,29
35676:669,947,409,378,931,45,1187,398,353,953
35688:17,302,654,76,616,58,8,866,84,29
35690:17,302,654,76,616,58,8,866,84,29
35691:17,302,654,76,616,58,8,866,84,29
35730:17,866,650,518,224,226,138,301,361,899
35746:17,302,654,76,616,58,8,866,84,29
35757:17,302,654,76,616,58,8,866,84,29
35771:17,302,654,76,616,58,8,866,84,29
35788:17,302,654,76,616,58,8,866,84,29
35806:17,302,654,76,616,58,8,866,84,29
35820:17,302,654,76,616,58,8,866,84,29
35826:17,302,654,76,616,58,8,866,84,29
35850:17,302,654,76,616,58,8,866,84,29
35859:17,8,866,650,518,224,226,138,301,361
35893:17,302,654,76,616,58,8,866,84,29
35900:17,302,654,76,616,58,8,866,84,29
35901:17,302,654,76,616,58,8,866,84,29
35932:17,866,650,518,224,226,138,301,361,899
35941:302,654,76,616,58,8,866,84,29,650
35969:224,226,301,669,262,787,873,1119,94,947
35970:17,302,654,76,616,58,8,866,84,29
35982:17,866,650,81,70,518,224,226,138,301
35989:224,669,698,262,873,2139,1119,947,409,1410
35990:17,866,650,81,70,518,224,226,138,301
35999:17,302,654,76,616,58,8,866,84,29
36064:17,302,654,76,616,58,8,866,84,29
36123:17,302,654,76,616,58,8,866,84,29
36135:17,302,654,616,58,8,866,84,29,650
36176:17,302,654,76,616,58,8,866,84,29
36179:17,302,654,76,616,58,8,866,84,29
36185:698,2139,1119,409,378,45,2265,953,2935,1730
36193:17,866,650,518,224,226,138,301,361,899
36196:17,302,654,76,616,58,8,866,84,29
36210:224,669,262,873,947,1410,901,931,780,429
36216:17,866,650,518,224,226,138,301,361,899
36221:17,302,654,76,616,58,8,866,84,29
36225:17,302,654,76,616,58,8,866,84,29
36242:17,302,654,76,616,58,8,866,84,29
36258:698,2139,1119,409,378,45,2265,953,2935,1730
36261:17,302,654,76,616,58,8,866,84,29
36268:224,301,669,262,873,947,1410,901,931,780
36313:17,302,654,76,616,58,8,866,84,29
36315:17,302,654,76,616,58,8,866,84,29
36319:17,8,866,650,518,224,226,138,301,736
36330:17,302,654,76,616,58,8,866,84,29
36342:17,302,654,76,616,58,8,866,84,29
36355:8,224,226,301,669,262,787,873,1119,947
36358:17,302,654,76,616,58,8,866,84,29
36375:17,302,654,76,616,58,8,866,84,29
36385:301,947,168,45,429,719,353,1002,953,1539
36393:17,302,654,76,616,58,8,866,84,29
36418:17,302,654,76,616,58,8,866,84,29
36419:17,70,226,262,873,986,1535,780,1276,5767
36420:17,302,654,76,616,58,8,866,84,29
36468:17,302,654,76,616,58,8,866,84,650
36470:17,302,654,76,616,58,8,866,84,29
36471:17,866,650,518,224,226,138,301,361,899
36488:301,669,947,1276,225,2955,1539,385,1402,3307
36499:17,302,654,76,616,58,8,866,84,29
36508:17,302,654,76,616,58,8,866,84,29
36561:17,302,654,76,616,58,8,866,84,29
36563:17,866,650,518,224,226,138,301,361,899
36564:81,70,226,262,873,986,1535,780,1276,5767
36585:301,947,168,45,429,719,353,1002,953,1539
36595:17,302,654,76,58,8,866,84,29,650
36607:17,302,654,76,616,58,8,866,84,29
36620:17,302,654,76,616,58,8,866,84,29
36642:17,302,654,76,616,58,8,866,84,29
36656:17,302,654,76,616,58,8,866,84,29
36689:17,302,654,76,616,58,8,866,84,29
36696:224,226,301,669,262,787,873,1119,94,947
36708:17,302,654,76,616,58,8,866,84,29
36723:224,226,301,669,262,787,873,1119,947,94
36727:17,302,654,76,616,58,8,866,84,29
36730:17,302,654,76,616,58,8,866,84,29
36790:2848,1097,610,4262,3534,10039,7556,2406,782,6304
36797:17,302,654,76,616,58,8,866,84,29
36902:17,866,650,518,224,226,138,301,361,899
36948:17,302,654,76,616,58,8,866,84,29
36960:17,302,654,76,616,58,8,866,84,29
36961:17,302,654,76,616,58,8,866,84,29
36966:8,224,301,669,262,873,1119,947,1410,901
36979:17,302,654,76,616,58,8,866,84,29
37050:301,736,947,378,168,45,429,719,353,1002
37053:224,226,301,669,262,787,873,1119,94,947
37054:17,302,654,76,616,58,8,866,84,29
37058:17,302,654,616,58,8,866,84,29,650
37078:17,302,654,76,616,58,8,866,84,29
37088:17,302,654,76,616,58,8,866,84,29
37143:17,302,654,76,616,58,8,866,84,29
37160:8,224,669,262,873,1119,947,1410,901,931
37165:17,302,654,76,616,58,866,84,29,650
37175:17,302,654,76,616,58,8,866,84,29
37177:81,70,224,226,301,669,262,873,947,986
37178:17,8,866,650,518,224,226,138,301,361
37212:17,302,654,76,616,58,8,866,84,29
37222:17,302,654,76,616,58,8,866,84,29
37240:17,8,866,650,518,224,226,138,301,361
37255:17,302,654,76,616,58,8,866,84,29
37266:17,302,654,76,616,58,8,866,84,29
37272:224,226,301,669,262,787,873,1119,94,947
37291:17,866,650,518,224,226,138,301,361,899
37308:17,302,654,76,616,58,8,866,84,29
37313:17,302,654,76,616,58,8,866,84,29
37342:17,302,654,76,616,58,8,866,84,29
37358:17,302,654,76,616,58,8,866,84,29
37380:301,669,947,1276,225,2955,1539,385,1402,3307
37389:17,866,650,518,224,226,138,301,361,899
37398:17,302,654,76,616,58,8,866,84,29
37399:301,947,168,45,429,719,353,1002,953,1539
37404:17,302,654,76,616,58,8,866,84,29
37443:17,302,654,76,616,58,8,866,84,29
37446:17,8,866,650,518,224,226,138,301,361
37480:17,302,654,76,616,58,8,866,84,29
37501:224,226,301,669,262,787,873,1119,947,94
37515:302,654,76,616,58,8,866,84,29,650
37516:17,302,654,76,58,8,866,84,29,650
37521:5048,1113,98,26191,24848,17084,19960,3246,5715,30167
37523:17,302,654,76,616,58,8,866,84,29
37530:17,302,654,76,616,58,8,866,84,29
37570:17,302,654,76,616,58,8,866,84,29
37585:17,302,654,76,616,58,8,866,84,29
37588:17,302,654,76,616,58,8,866,84,29
37606:17,302,654,76,616,58,8,866,84,29
37666:17,302,654,76,616,58,8,866,84,29
37676:17,866,650,518,224,226,138,301,361,899
37692:17,302,654,76,616,58,8,866,84,29
37701:17,302,654,76,616,58,8,866,84,650
37708:17,302,654,76,616,58,8,866,84,29
37731:17,302,654,76,616,58,8,866,84,29
37735:8,226,301,669,787,873,1119,94,947,931
37753:17,866,650,518,224,226,138,301,361,899
37767:17,302,654,76,616,58,8,866,84,29
37790:17,302,654,76,616,58,8,866,84,29
37816:17,302,654,76,616,58,8,866,84,29
37849:17,302,654,76,616,58,8,866,84,29
37876:224,226,301,669,262,787,873,1119,94,947
37878:17,302,654,76,616,58,8,866,84,29
37910:17,302,654,76,616,58,8,866,84,29
37911:17,302,654,76,616,58,8,866,84,29
37912:17,302,654,76,616,58,8,866,84,29
37918:17,866,650,518,224,226,138,301,361,899
37924:17,302,654,76,616,58,8,866,84,29
37934:302,654,76,616,58,8,866,84,29,650
37971:17,302,654,76,616,58,8,866,84,29
37987:81,70,226,262,873,986,1535,780,1276,5767
37988:224,226,301,669,698,262,787,873,2139,1119
37989:17,302,654,76,616,58,8,866,84,29
38028:17,866,650,518,224,226,138,301,361,899
38029:224,226,301,669,262,787,873,1119,94,947
38037:17,302,654,76,616,58,8,866,84,29
38057:17,866,650,518,224,226,138,301,361,899
38073:17,302,654,76,616,58,8,866,84,29
38080:17,866,650,518,224,226,138,301,361,899
38088:17,866,650,518,224,226,138,301,361,899
38108:17,302,654,76,616,58,8,866,29,650
38168:17,866,650,518,224,226,138,301,361,899
38216:17,302,654,76,616,58,8,866,84,29
38244:17,302,654,76,616,58,8,866,84,29
38281:17,302,654,76,616,58,8,866,84,29
38362:17,302,654,76,616,58,8,866,84,29
38367:17,302,654,76,616,58,8,866,84,29
38376:17,302,654,76,616,58,8,866,84,29
38391:17,302,654,76,616,58,8,866,84,29
38431:17,302,76,616,58,8,866,84,29,650
38445:17,866,650,518,224,226,138,301,361,899
38451:17,866,650,518,224,226,138,301,361,899
38466:17,302,654,76,616,58,8,866,84,29
38480:17,302,654,76,616,58,8,866,84,29
38546:17,302,654,76,616,58,8,866,84,29
38557:17,866,650,518,224,226,138,301,361,899
38578:17,302,654,76,616,58,8,866,84,29
38616:81,70,226,262,873,986,1535,780,1276,5767
38645:17,8,866,650,81,70,518,224,226,138
38648:17,302,654,76,616,58,8,866,84,29
38661:17,302,654,76,616,58,8,866,84,29
38679:17,302,654,76,616,58,8,866,84,29
38684:17,302,654,76,616,58,8,866,84,29
38685:17,302,654,76,616,58,8,866,84,29
38686:17,866,650,518,224,226,138,301,361,899
38691:17,302,654,76,616,58,8,866,84,29
38704:17,302,654,76,616,58,8,866,84,29
38715:301,947,168,45,429,719,353,1002,953,1539
38736:8,262,1119,1276,431,1352,2955,1709,3704,1127
38739:17,302,654,76,616,58,8,866,84,29
38766:17,302,654,76,616,58,8,866,84,29
38778:17,866,650,518,224,226,138,301,361,899
38786:17,302,654,76,616,58,8,866,84,29
38813:8,262,1119,1276,431,1352,2955,1709,3704,1127
38868:17,654,76,616,58,8,866,84,650,81
38870:17,302,654,76,616,58,8,866,84,29
38878:17,302,654,76,616,58,8,866,84,29
38888:17,866,650,518,224,226,138,301,361,899
38897:2548,840,8069,157,5048,3196,197,10541,5111,27070
38945:17,302,654,76,616,58,8,866,84,29
38967:17,866,650,518,224,226,138,301,361,899
38983:17,866,650,518,224,226,138,301,361,899
39003:17,302,654,76,616,58,8,866,84,29
39005:8,224,226,301,669,262,787,873,1119,94
39021:8,224,226,301,669,262,787,873,1119,947
39043:8,224,669,262,873,1119,947,1410,901,931
39049:17,302,654,76,616,58,8,866,84,29
39050:17,302,654,76,616,58,8,866,84,29
39052:17,302,654,76,616,58,8,866,84,29
39074:17,302,654,76,616,58,8,866,84,29
39083:17,302,654,76,616,58,8,866,84,29
39084:17,302,654,76,616,58,8,866,84,29
39092:17,302,654,76,616,58,8,866,84,29
39105:17,302,654,76,616,58,8,866,84,29
39158:17,866,650,518,224,226,138,301,361,899
39159:17,866,650,518,224,226,138,301,361,899
39163:17,302,654,76,616,58,8,866,84,29
39188:17,302,654,76,616,58,8,84,29,650
39232:17,302,654,76,616,58,8,866,84,29
39237:17,302,654,76,616,58,8,866,84,29
39291:17,302,654,76,616,58,8,866,84,29
39295:17,302,654,76,616,58,8,866,84,29
39296:17,302,654,76,616,58,8,866,84,29
39308:81,70,224,226,301,669,262,787,873,1119
39379:17,866,650,518,224,226,138,301,361,899
39391:17,302,654,76,616,58,8,866,84,29
39393:17,302,654,76,616,58,8,866,84,29
39394:17,866,650,518,224,226,138,301,361,899
39429:17,302,1091,3509,5048,7457,4547,17974,26191,24848
39430:17,302,654,76,616,58,8,866,84,29
39432:17,302,654,76,616,58,8,866,84,29
39458:17,70,226,262,873,986,1535,780,1276,5767
39469:17,8,866,650,518,224,226,138,301,361
39515:224,669,262,873,947,1410,901,931,780,429
39518:17,224,226,301,262,787,873,1119,94,947
39528:17,302,654,76,616,58,8,866,84,29
39555:17,866,650,518,224,226,138,301,736,361
39556:17,302,654,76,616,58,8,866,84,650
39567:17,302,654,76,616,58,8,866,84,29
39580:17,302,654,76,616,58,8,866,84,29
39592:224,669,262,873,947,1410,901,931,780,429
39594:17,302,654,76,616,58,8,866,84,29
39617:17,302,654,76,616,58,8,866,84,29
39623:17,302,654,76,616,58,8,866,84,29
39652:17,302,654,76,616,58,8,866,84,29
39662:17,302,654,76,616,58,8,866,84,29
39693:17,302,654,76,616,58,8,866,84,29
39694:5048,5145,2048,98,4600,6774,9127,13894,741,17974
39707:226,301,669,787,873,1119,947,94,409,378
39718:81,70,224,226,301,669,262,787,873,1119
39730:17,302,654,76,616,58,8,866,84,29
39731:17,302,654,76,616,58,8,866,84,29
39796:17,866,650,518,224,226,138,301,361,899
39821:8,226,301,669,262,787,873,1119,94,947
39822:17,302,654,76,616,58,8,866,84,29
39863:17,302,654,76,616,58,8,866,84,29
39865:17,302,654,76,616,58,8,866,84,29
39876:17,302,654,76,616,58,8,866,84,29
39877:669,947,409,378,931,45,1187,398,353,953
39878:302,654,76,616,58,8,866,84,29,650
39896:17,302,654,76,616,58,8,866,84,29
39903:302,654,76,616,58,8,866,84,29,650
39926:17,302,654,76,616,58,8,866,84,29
39927:17,866,650,518,224,226,138,301,361,899
39932:224,669,262,873,947,409,1410,901,378,931
39940:17,302,654,76,616,58,8,866,84,29
39967:17,302,654,76,616,58,8,866,84,29
39979:17,302,654,76,616,58,8,866,84,29
39983:17,302,654,76,616,58,8,866,84,29
40040:17,302,654,76,616,58,8,866,84,29
40043:17,302,654,76,616,58,8,84,29,650
40053:17,302,654,76,616,58,8,866,84,29
40055:17,302,654,76,616,58,8,866,84,29
40069:669,947,409,378,931,45,1187,398,353,953
40098:17,302,654,76,616,58,8,84,29,650
40101:17,302,654,76,616,58,8,866,84,29
40115:81,70,226,301,669,262,787,873,1119,94
40120:17,302,654,76,616,58,8,866,84,29
40123:17,302,654,76,616,58,8,866,84,29
40129:17,302,654,76,616,58,8,866,84,29
40149:17,302,654,616,58,8,866,84,29,650
40158:17,302,654,76,616,58,8,866,84,29
40163:224,669,262,873,947,409,1410,901,378,931
40189:17,302,654,616,58,8,866,84,29,650
40190:17,866,650,518,224,226,138,301,361,899
40195:17,302,654,76,616,58,8,866,84,29
40196:17,302,654,76,616,58,8,866,84,29
40215:17,8,866,650,518,224,226,138,301,361
40226:669,947,409,378,931,45,1187,398,353,953
40229:17,302,654,76,616,58,8,866,84,29
40234:17,302,654,76,616,58,8,866,84,29
40235:17,302,654,76,616,58,8,866,84,29
40258:301,947,168,45,429,719,353,1002,953,1539
40259:224,301,669,262,873,947,1410,901,931,780
40262:17,302,654,76,616,58,8,866,84,29
40293:17,302,654,76,616,58,8,866,84,29
40307:17,302,654,76,616,58,8,866,84,29
40308:17,302,654,76,616,58,8,866,84,29
40316:8,3704,6503,9289,189,7680,3172,3737,5048,5184
40347:17,302,654,76,616,58,8,866,84,29
40368:17,302,654,76,616,58,8,866,84,29
40427:301,947,168,45,429,719,353,1002,953,1539
40431:17,302,654,76,616,58,8,866,84,29
40468:8,262,1119,1276,431,4755,1352,2955,1709,3704
40472:669,947,409,378,931,45,1187,398,353,953
40480:17,302,654,76,616,58,8,866,84,29
40489:17,302,654,76,616,58,8,866,84,29
40493:8,262,1119,1276,431,1352,2955,1709,3704,1127
40507:17,302,654,76,616,58,8,866,84,29
40512:17,302,654,76,616,58,8,866,84,29
40538:17,302,654,76,616,58,8,866,84,29
40563:17,302,654,76,616,58,8,866,84,29
40586:17,302,654,76,616,58,8,866,84,29
40610:17,302,654,76,616,58,8,866,84,29
40638:17,302,654,76,616,58,8,866,84,29
40642:17,302,654,76,616,58,8,866,84,29
40647:17,302,654,76,616,58,8,866,84,29
40659:17,866,650,518,224,226,138,301,736,361
40682:17,866,650,518,224,226,138,301,361,899
40688:17,302,654,76,616,58,8,866,84,29
40712:17,866,650,518,224,226,138,301,361,899
40727:17,302,654,76,616,58,8,866,84,29
40750:224,226,301,669,262,787,873,1119,947,94
40761:17,302,654,76,616,58,8,866,84,29
40782:17,302,654,76,616,58,8,866,84,29
40789:17,302,654,76,616,58,8,866,84,29
40790:698,2139,1119,409,378,45,2265,953,2935,1730
40801:17,302,654,76,616,58,8,866,84,29
40852:17,302,654,76,616,58,8,866,84,29
40864:17,302,654,76,616,58,8,866,84,29
40905:17,302,654,76,616,58,8,866,84,29
40924:17,302,654,76,616,58,8,866,84,29
40926:17,866,650,518,224,226,138,301,361,899
40952:17,302,654,76,616,58,8,866,84,29
40960:17,302,654,76,616,58,8,866,84,29
41019:17,947,718,3855,342,1091,5048,2215,3864,7457
41025:17,302,654,76,616,58,8,866,84,29
41027:17,302,654,76,616,58,8,866,84,29
41055:17,866,650,518,224,226,138,301,361,899
41077:17,302,654,76,616,58,8,866,84,29
41080:301,947,168,45,429,719,353,1002,953,1539
41089:17,302,654,76,616,58,8,866,84,29
41119:224,226,301,669,262,787,873,1119,94,947
41128:17,302,654,76,616,58,8,866,84,29
41147:17,866,650,518,224,226,138,301,361,899
41153:17,302,654,76,616,58,8,866,84,29
41159:17,302,654,76,616,58,8,866,84,29
41174:669,947,409,378,931,45,1187,398,353,953
41176:17,302,654,76,616,58,8,866,84,29
41181:8,262,1119,1276,431,1352,2955,1709,3704,1127
41184:17,302,654,76,616,58,8,866,84,29
41226:8,224,226,301,669,262,787,873,1119,947
41227:302,654,76,616,58,8,29,650,81,70
41237:17,866,650,518,224,226,138,301,361,899
